Commodity,PALLFNF,PEXGALL,PNFUEL,PFANDB,PFOOD,PBEVE,PINDU,PAGRI,PRAWM,PALLMETA,PMETA,PPMETA,PEXGMETA,PFERT,PNRG,POILAPSP,PNGAS,PCOAL,PALUM,PBANSOP,PBARL,PBEEF,PCOALAU,PCOALSA_USD,PCOCO,PCOFFOTM,PCOFFROB,PROIL,PCOPP,PCOTTIND,PFSHMEAL,PGNUTS,PHIDE,PIORECR,PLAMB,PLEAD,PLOGORE,PLOGSK,PMAIZMT,PNGASEU,PNGASJP,PNGASUS,PNICK,POILAPSP,POILBRE,POILDUB,POILWTI,POLVOIL,PORANG,PPOIL,PPORK,PPOULT,PRICENPQ,PRUBB,PSALM,PSAWMAL,PSAWORE,PSHRI,PSMEA,PSOIL,PSOYB,PSUGAISA,PSUGAUSA,PSUNO,PTEA,PTIN,PURAN,PWHEAMT,POATS,PSORG,PWOOLC,PWOOLF,PZINC,PLMMODY,PCOBA,PGOLD,PSILVER,PPALLA,PPLAT,PPROPANE,PUREA,PPOTASH,PDAP,PTOMATO,PMILK,PCHANA,PAPPLE
2013M6,165.085,171.596,127.131,123.113,125.984,89.187,144.348,123.300,124.564,130.793,152.212,110.085,149.602,152.788,219.983,213.779,217.092,124.110,1814.538,911.602,223.634,174.250,89.643,77.501,2283.584,138.855,97.053,1115.862,7000.238,93.080,1743.889,2600.189,98.775,114.815,104.740,2099.688,186.274,306.012,297.112,11.320,17.690,3.825,14280.275,99.743,103.110,100.329,95.790,3955.849,1.438,763.044,98.100,105.542,546.250,127.469,6.877,844.603,354.345,13.779,503.563,1058.592,560.158,16.956,19.609,1472.072,254.02,20267.40,39.94,266.85,3.96,16.49,1099.70,1117.67,1839.01,23474.95,30047.54,1342.36,21.11,713.53,1430.23,0.86,333.00,392.50,481.00,3.60,18.08,55.14,3.86
2013M7,167.254,174.515,125.934,122.112,124.726,91.214,145.452,121.726,119.120,130.337,155.918,105.606,152.382,149.553,227.023,226.912,208.628,115.159,1769.609,925.414,213.456,176.583,82.222,72.790,2308.529,138.440,102.410,1003.373,6906.641,92.615,1598.540,2243.390,99.364,127.191,103.717,2047.728,155.666,298.764,279.013,10.980,16.980,3.624,13750.315,105.208,107.716,103.362,104.545,3895.241,1.409,729.857,98.447,106.409,538.261,116.260,7.353,827.703,349.242,14.991,528.338,1000.837,548.350,17.096,20.463,1375.476,256.16,19563.83,38.02,257.47,3.66,12.90,1010.89,1025.28,1837.62,20896.13,29290.04,1286.72,19.71,718.02,1401.48,0.92,322.39,392.90,466.52,3.55,17.42,50.22,4.20
2013M8,169.900,176.913,126.806,119.076,121.410,91.489,150.925,119.149,119.642,136.753,163.359,111.030,160.075,146.721,232.234,230.852,205.964,115.319,1816.236,937.971,187.160,176.265,82.221,72.996,2483.606,135.630,100.727,991.212,7186.250,92.714,1621.796,2506.111,95.568,137.055,107.634,2173.083,171.190,304.386,234.939,10.970,17.000,3.424,14308.262,108.059,110.965,106.665,106.546,3851.229,1.364,722.835,96.121,106.500,509.773,116.526,6.962,845.046,345.495,15.653,470.988,944.269,498.048,17.244,21.360,1152.391,248.04,21638.21,34.99,258.93,3.66,11.54,964.49,1030.63,1896.39,20236.52,26803.43,1347.10,21.84,741.09,1496.09,1.06,312.95,393.25,454.32,3.39,17.98,48.29,4.47
2013M9,169.235,176.157,124.228,115.388,117.606,89.176,149.044,115.894,119.311,135.566,160.863,111.109,157.818,139.818,234.336,231.745,208.491,116.281,1761.305,939.227,168.809,175.595,83.296,73.248,2616.047,132.780,93.483,985.022,7159.269,90.093,1525.270,2291.862,92.714,134.186,110.881,2084.919,168.411,300.116,207.490,10.960,17.010,3.615,13801.393,108.780,111.621,108.405,106.314,3827.170,1.317,725.797,91.728,106.198,470.000,119.662,5.809,865.133,330.045,16.047,490.192,934.968,503.237,17.619,21.581,1158.375,230.49,22735.07,34.45,257.50,3.38,11.35,1077.57,1159.01,1846.88,20717.48,28680.43,1348.80,22.56,709.14,1456.86,1.11,297.62,389.50,408.57,3.15,18.10,49.20,4.40
2013M10,166.459,173.363,122.950,114.298,116.520,88.038,149.074,114.874,118.764,134.363,161.121,108.494,157.755,132.966,229.394,222.316,206.730,124.410,1814.583,936.824,153.687,178.065,85.444,81.747,2730.699,128.828,90.013,1009.275,7203.022,89.348,1520.092,2338.334,95.283,132.573,114.049,2115.428,176.104,304.311,201.780,10.930,16.490,3.675,14117.652,105.458,109.479,106.394,100.500,3737.966,1.231,762.621,87.755,105.278,453.261,114.963,6.100,876.956,324.301,16.094,460.828,897.664,472.828,18.813,22.194,1187.128,221.72,23101.59,34.85,278.15,3.27,9.60,1139.88,1198.72,1884.84,20576.09,27037.96,1316.18,21.92,724.61,1413.48,1.13,295.00,358.70,371.65,3.15,18.24,50.55,3.56
2013M11,164.738,171.813,122.775,115.089,117.544,86.071,149.215,115.538,118.575,132.886,161.394,105.324,157.697,133.133,225.437,217.609,207.318,127.656,1747.964,922.126,149.014,183.310,88.363,83.245,2755.173,122.748,85.669,1021.487,7070.655,84.648,1549.365,2392.169,104.050,136.324,118.782,2089.560,189.884,297.364,199.182,10.960,16.710,3.628,13684.012,102.581,108.077,105.854,93.812,3703.164,1.335,810.301,81.499,104.665,448.810,112.925,6.380,878.248,332.482,16.645,461.653,897.313,476.662,17.749,21.607,1192.399,235.26,22826.88,35.59,259.78,3.50,8.27,1125.20,1189.59,1866.42,20838.10,26172.48,1275.82,20.76,733.36,1420.10,1.18,314.29,334.00,357.24,3.54,18.81,49.28,3.36
2013M12,168.341,176.281,123.307,116.705,118.868,91.142,150.677,117.287,121.220,131.210,162.385,101.070,157.932,137.995,233.482,222.568,220.202,129.526,1739.810,925.414,146.968,185.955,89.444,84.661,2824.539,126.737,95.499,1007.597,7214.900,87.488,1557.112,2207.451,105.500,135.790,125.463,2136.728,179.301,287.348,197.553,10.990,17.720,4.236,13924.550,105.493,110.634,107.943,97.902,3628.632,1.399,795.275,78.570,104.250,447.545,116.051,7.526,892.833,353.629,17.086,495.001,872.473,488.669,16.545,20.748,1169.175,245.69,22762.13,34.59,246.11,3.62,8.44,1114.40,1198.15,1974.98,20990.00,26587.78,1225.40,19.61,716.95,1355.00,1.27,336.25,332.00,362.50,3.69,19.02,47.73,3.39
2014M1,167.175,174.806,123.743,117.365,119.517,91.936,147.819,117.526,118.611,130.664,159.428,102.854,155.688,153.714,229.997,216.112,225.956,127.052,1727.411,928.417,148.771,187.457,87.974,82.825,2819.431,135.033,92.929,951.765,7291.466,90.964,1586.170,2431.179,105.619,128.119,126.809,2143.170,179.720,286.595,198.772,10.900,17.760,4.704,14101.250,102.252,107.570,104.189,94.997,3601.013,1.424,769.337,78.852,104.395,441.043,105.517,8.061,897.779,338.549,17.086,473.747,831.352,476.102,15.708,21.578,1110.118,249.00,22063.86,35.21,229.98,3.90,8.80,1092.75,1147.24,2036.93,21781.82,28134.57,1244.80,19.91,733.35,1420.30,1.39,391.50,323.00,433.75,3.96,20.65,47.53,3.25
2014M2,171.413,179.015,125.925,121.165,122.571,104.548,144.708,120.809,118.402,130.708,155.165,107.062,152.128,161.477,237.209,220.880,243.434,119.466,1695.165,946.133,147.794,190.250,83.028,77.598,2992.765,176.276,101.143,974.823,7149.213,94.050,1658.390,2323.841,107.000,121.370,128.552,2108.025,193.769,291.836,209.356,10.830,17.960,5.984,14203.550,104.819,108.812,104.942,100.704,3541.046,1.457,811.205,86.352,104.500,447.000,97.296,7.792,902.193,340.797,17.086,499.359,873.656,496.799,16.885,22.596,1137.039,256.98,22820.68,35.55,242.80,4.53,8.77,1071.67,1117.21,2034.53,22333.75,31081.85,1300.98,20.83,728.55,1410.50,1.43,420.00,309.50,481.25,3.94,22.93,46.99,3.30
2014M3,170.246,177.398,129.124,128.514,129.600,115.682,140.427,127.601,121.420,128.593,147.982,109.848,146.030,163.017,229.728,218.154,226.909,114.785,1705.367,966.851,145.984,197.762,79.753,74.577,3041.667,216.060,111.904,1014.260,6650.036,96.948,1729.285,2376.985,110.976,111.833,135.104,2053.083,187.305,290.923,222.393,10.690,17.810,4.879,15678.095,104.043,107.406,104.150,100.573,3586.633,1.528,860.519,113.213,105.234,434.143,103.478,7.434,905.736,354.534,17.196,506.691,928.544,522.001,17.888,23.012,1152.085,237.73,23024.31,34.70,275.61,4.66,9.13,1022.65,1077.57,2007.90,22452.38,30699.43,1336.08,20.74,773.07,1451.62,1.07,421.19,309.50,500.00,4.37,23.12,52.73,3.27
2014M4,171.529,179.162,130.533,131.340,132.554,116.996,143.177,129.699,118.596,129.535,152.948,106.900,150.136,157.526,230.829,219.945,223.768,114.577,1810.675,945.505,148.665,191.227,78.521,75.442,3050.612,226.985,110.679,1008.349,6673.563,94.203,1763.826,2256.203,112.091,114.581,140.379,2087.088,182.625,290.328,222.430,10.790,17.670,4.634,17373.600,104.944,107.875,104.777,102.179,3565.624,1.601,825.325,120.335,107.091,409.941,99.579,7.559,912.494,333.983,18.078,533.634,934.097,547.188,18.215,24.650,1125.099,223.41,23405.20,32.74,276.38,4.11,9.65,1006.05,1088.02,2027.21,26650.00,29771.85,1299.00,19.71,793.11,1432.00,1.10,410.00,287.00,495.23,4.77,24.03,50.72,3.36
2014M5,169.249,176.729,126.340,126.091,127.146,113.627,139.708,124.888,116.751,127.149,148.833,106.185,146.564,142.956,231.317,221.712,221.733,115.138,1751.050,915.997,159.628,194.545,78.835,75.877,3029.995,215.238,108.352,948.999,6891.125,92.713,1820.156,2217.553,109.095,100.560,145.285,2097.325,175.071,292.495,216.975,10.640,17.680,4.564,19401.075,105.731,109.676,105.515,102.003,3553.717,1.578,800.287,110.469,108.689,403.591,94.018,7.072,918.053,331.200,17.637,542.778,893.532,546.033,18.240,25.159,1127.282,219.52,23271.25,28.54,287.91,3.76,10.08,1043.20,1096.85,2058.98,30635.00,29993.23,1287.53,19.36,821.14,1456.20,1.04,357.05,287.00,449.55,3.75,22.66,49.61,3.36
2014M6,169.620,177.218,124.288,123.407,124.480,110.715,137.345,122.607,117.200,125.225,145.352,105.765,143.629,143.529,235.192,228.155,220.161,112.728,1838.952,926.072,150.747,200.786,77.348,74.137,3174.306,198.911,104.626,932.074,6821.143,90.898,2000.876,2212.721,108.286,92.852,147.469,2106.940,186.069,291.722,202.634,10.520,17.510,4.572,18628.810,108.373,111.869,108.008,105.242,3625.832,1.578,758.472,115.275,110.869,414.667,94.648,6.192,921.323,331.819,17.747,519.273,871.570,528.003,18.242,25.960,1112.057,223.70,22762.00,28.23,261.65,3.46,9.28,1050.39,1073.17,2128.10,32016.67,30458.60,1279.10,19.78,832.24,1452.76,1.05,357.14,287.00,457.62,3.75,21.44,46.63,3.45
2014M7,166.316,173.251,124.682,121.298,122.083,112.016,139.590,120.388,114.233,128.844,149.669,108.711,148.111,152.756,226.539,221.556,203.723,108.290,1948.304,930.819,132.021,227.500,74.038,71.463,3196.039,198.591,107.230,880.604,7113.380,83.837,2048.974,2145.504,108.659,96.261,145.888,2193.239,176.488,292.697,182.295,9.400,17.430,4.011,19117.652,105.225,106.983,105.705,102.986,3820.554,1.480,752.885,128.668,112.529,428.000,91.574,6.391,930.588,322.317,17.637,451.021,813.856,463.234,18.730,26.149,1061.824,232.39,22424.01,28.40,238.55,3.52,8.75,1070.18,1078.15,2310.62,28672.17,31697.20,1310.97,20.92,871.70,1492.65,1.04,387.39,287.00,496.91,3.43,21.44,47.05,3.40
2014M8,160.831,167.281,121.266,116.588,116.709,115.165,137.520,115.655,109.344,127.569,148.720,107.120,146.774,147.630,218.061,212.788,204.162,108.145,2030.493,961.589,118.635,258.857,74.248,71.082,3270.268,214.500,105.069,848.767,7001.838,73.995,2000.092,1986.802,112.190,94.143,139.900,2236.838,177.155,289.171,176.482,10.380,16.230,3.885,18600.200,100.053,101.922,101.854,96.381,3963.788,1.452,677.862,109.198,112.790,440.381,83.913,5.933,910.314,319.861,17.637,447.822,745.844,432.985,17.725,26.537,992.546,235.78,22231.05,30.83,229.16,3.64,8.68,1029.25,1069.75,2326.99,28660.00,32341.56,1295.99,19.80,876.14,1446.33,1.02,359.29,287.00,510.76,2.83,22.02,47.87,3.35
2014M9,155.528,161.897,117.243,113.768,113.723,114.300,131.649,112.869,106.783,121.529,141.533,102.189,139.554,145.286,210.907,207.607,202.378,103.491,1990.432,925.414,115.622,272.295,71.526,67.590,3221.267,212.005,105.568,819.574,6872.216,73.382,1871.814,2008.051,114.571,84.523,135.633,2117.239,183.510,277.552,163.134,10.400,15.700,3.918,18034.795,95.891,97.336,96.988,93.349,3997.121,1.458,656.983,100.532,113.523,436.500,74.589,5.491,889.004,327.591,15.873,409.104,711.735,368.850,16.544,26.691,983.046,232.95,21090.52,34.37,211.17,3.54,7.18,1000.12,1056.50,2294.59,26506.82,32350.74,1238.82,18.49,841.77,1362.36,1.06,353.86,287.00,493.64,3.37,24.20,47.67,3.08
2014M10,146.846,152.379,114.925,113.290,112.882,118.111,126.427,112.207,104.883,117.171,134.989,99.945,132.731,137.310,193.018,188.066,198.327,100.276,1946.189,922.412,104.861,266.935,68.985,65.782,3100.830,227.060,109.385,837.268,6737.478,70.343,1985.419,1833.782,114.478,81.304,133.037,2034.261,183.887,275.650,163.378,10.400,15.230,3.772,15812.370,86.129,87.270,86.716,84.400,3811.730,1.384,673.087,101.900,113.895,432.696,73.489,5.372,875.761,316.652,16.094,378.821,721.380,354.441,16.476,26.608,1044.725,256.19,19830.41,35.75,210.72,3.48,7.08,981.20,1044.01,2276.83,20692.43,31142.42,1222.49,17.19,778.26,1259.76,0.94,320.22,290.70,476.74,3.62,24.01,48.01,2.76
2014M11,139.706,144.851,112.915,111.570,111.508,112.295,125.038,110.796,105.561,114.130,132.780,96.099,130.222,136.789,178.457,170.229,206.292,99.001,2055.555,904.696,107.446,261.500,67.331,65.660,2909.091,212.926,106.806,826.530,6712.850,67.525,2204.076,1991.449,113.737,74.425,130.645,2030.183,191.141,256.132,178.709,10.160,16.410,4.110,15807.050,76.958,78.438,76.735,75.702,4065.101,1.357,662.403,86.159,113.938,419.000,74.201,5.753,859.901,337.407,13.558,423.253,721.398,379.345,15.879,24.601,1068.892,243.3376,20033.475,40.59737319,215.9879182,3.283947368,7.8641,973.1721111,1041.970343,2253.225,20551,30752.1375,1176.3,15.973,780.75,1208.85,0.8056666667,314.75,305.5,460,3.627750421,22.0129935,50.13255222,2.742629184
2014M12,126.343,129.741,110.989,109.543,109.575,109.161,119.964,108.970,105.090,111.774,125.876,98.140,124.278,138.155,148.554,134.860,199.795,98.836,1909.460,908.600,109.843,239.587,67.162,65.603,2946.945,200.590,103.511,809.406,6446.452,68.305,2388.567,1995.104,106.818,68.674,128.112,1938.107,193.930,249.394,178.713,10.450,16.580,3.401,15962.048,60.551,62.163,60.392,59.100,4234.511,1.454,624.535,82.815,113.768,410.739,72.715,6.152,852.162,339.549,13.228,418.087,705.559,378.782,14.992,24.806,1049.032,243.305971,19829.71429,36.94825142,234.8588367,3.052272727,10.3113,946.8616,1013.932875,2175.761905,19856.52381,30945.21429,1202.289474,16.24,806.6521739,1212.347826,0.5573809524,321,305.63,460,3.472852458,18.04955957,51.08112273,2.734720054
2015M1,114.747,116.383,109.261,106.502,106.421,107.451,115.766,106.236,104.441,110.951,120.268,101.943,119.579,143.837,122.682,108.343,181.970,92.888,1814.719,911.602,110.177,232.023,64.716,60.187,2915.604,190.898,102.325,774.332,5830.536,67.350,2169.833,1951.394,102.476,69.068,123.689,1843.131,188.526,251.480,174.795,9.500,15.500,2.974,14849.190,47.452,48.417,46.335,47.604,4128.513,1.433,641.597,72.996,114.091,409.682,75.026,5.950,826.711,351.466,15.653,379.041,707.881,367.492,15.063,25.240,1004.197,269.6173333,19454.11905,35.89772727,213.0214075,2.926375,9.7563,905.99792,967.0299625,2113.047619,20057.85714,30749.47619,1251.845238,17.09809524,785.5454545,1241.772727,0.4756666667,340.25,305.2,483,3.340216888,15.99454045,55.33713048,2.539016216
2015M2,118.117,120.358,106.575,103.723,103.436,107.117,112.895,103.961,105.566,107.748,115.809,99.954,115.383,139.898,134.811,126.228,175.043,99.393,1817.820,966.851,103.878,209.875,70.659,63.106,2961.936,179.940,103.743,747.448,5729.275,69.843,2028.453,2028.167,103.125,63.800,119.417,1795.663,190.099,250.886,173.759,9.290,14.690,2.848,14573.838,54.933,57.931,56.150,50.718,4169.564,1.331,634.378,61.837,113.771,409.500,82.027,5.585,835.213,336.894,15.653,374.252,697.936,364.739,14.512,24.623,960.517,296.3517333,18233.9125,38.1875,201.7420688,2.777894737,9.8753,891.6436358,946.911275,2097.7625,17274.65,29155.375,1227.1875,16.8425,786.25,1197.6,0.5732105263,321.5,305,485,3.454696368,15.7215,56.31619579,2.51250645
2015M3,114.131,116.362,103.572,100.970,100.972,100.938,110.260,101.204,102.786,104.521,113.230,96.101,112.692,135.132,129.405,123.821,167.064,95.975,1773.864,1045.957,106.073,207.795,68.345,60.829,2878.033,160.022,98.068,743.426,5939.670,69.352,1897.300,2070.858,103.545,58.182,109.975,1792.470,188.570,247.322,174.294,9.290,13.050,2.801,13755.500,52.828,55.791,54.909,47.784,3933.602,1.197,607.655,61.706,114.273,400.727,78.717,5.144,816.574,321.740,15.653,364.860,683.432,359.596,12.841,24.398,957.255,307.5613333,17421.90909,39.31818182,202.6914267,2.807386364,10.3305,874.5761,929.4507,2028.727273,17496.95455,27568.78409,1178.629545,16.22227273,786.3181818,1138.636364,0.5447619048,300.4545455,305,481.8181818,3.232735474,15.49636364,57.33851857,2.448716572
2015M4,115.427,117.630,104.399,102.875,102.993,101.475,109.024,103.003,103.868,104.150,111.073,97.457,110.772,132.650,131.379,134.673,140.461,89.953,1819.188,1059.141,106.207,214.432,61.198,59.641,2868.274,164.952,98.731,742.289,6042.088,71.703,1854.615,2017.275,99.591,52.114,109.033,2005.363,188.158,249.060,172.152,7.390,11.020,2.579,12830.925,57.420,59.390,58.665,54.204,3996.583,1.157,591.788,60.983,114.973,392.409,77.126,5.118,814.230,337.295,15.653,349.711,691.673,356.926,12.911,24.387,1002.014,290.7386667,15900.875,38.84090909,195.9312283,2.575238095,10.1719,884.9816625,993.7329286,2212.725,17009.55,28827.275,1197.91,16.319,767.1818182,1150.454545,0.54915,291.7272727,307,469.5454545,3.854687255,15.75909,63.76183895,2.644494745
2015M5,119.242,121.865,105.959,102.654,102.745,101.582,113.790,103.043,105.674,107.207,117.016,97.724,116.227,143.843,138.455,144.433,134.899,95.929,1804.039,946.790,105.821,199.214,65.671,63.228,3095.997,158.173,94.353,763.780,6294.776,72.863,1728.808,2044.777,96.050,60.429,110.245,1991.776,178.580,246.503,166.350,7.370,9.040,2.838,13511.342,62.500,64.561,63.675,59.262,4305.326,1.151,601.397,77.320,115.968,382.429,83.547,5.116,842.461,331.227,15.653,340.471,716.490,351.950,12.704,24.720,1081.894,313.8066032,15803.59211,35.69047619,193.2165712,2.380875,9.8584,990.5803625,1114.579138,2281.802632,17056.68421,30066.57895,1199.052632,16.80052632,783.047619,1139.809524,0.4712,343.9047619,307,468.3333333,3.596018068,16.26332476,72.23623316,2.675086611
2015M6,117.115,119.657,104.665,102.744,102.514,105.462,109.543,102.835,103.450,103.757,111.965,95.821,111.124,148.630,135.124,141.632,132.318,92.303,1687.727,929.181,100.642,195.045,63.105,60.915,3239.884,159.770,96.888,811.747,5833.011,72.352,1649.194,2008.051,94.000,61.841,108.005,1829.500,170.250,240.587,166.814,7.300,8.790,2.769,12825.227,61.303,62.346,61.759,59.805,4347.299,1.191,606.404,77.350,116.004,370.545,82.979,5.159,847.748,306.497,15.873,353.902,738.037,354.823,12.114,24.760,1102.856,355.88,15064.94318,36.04545455,199.8354417,2.540568182,10.0274,1040.010938,1148.1251,2082.090909,15272.54545,30650.38636,1181.504545,16.09636364,726.7727273,1088.772727,0.3898181818,364.0909091,307,474.5454545,3.320297267,16.68226818,70.66711045,2.84119397
2015M7,110.481,112.739,101.373,102.998,102.817,105.144,101.336,102.531,99.372,96.571,102.117,91.209,101.461,137.699,123.655,126.587,130.759,90.269,1639.500,938.326,104.870,204.413,64.483,57.028,3325.960,153.292,92.708,796.461,5456.750,72.348,1556.971,2063.582,75.580,52.174,106.896,1763.043,179.259,241.269,179.609,6.680,9.320,2.830,11413.098,54.431,55.866,56.266,51.162,4487.719,1.210,575.682,75.925,115.924,387.739,74.367,5.288,848.075,301.445,15.873,394.642,695.788,372.347,11.879,24.672,1069.264,403.0323478,15071.53261,36.2826087,199.21748,2.424545455,10.1087,959.117825,1022.1673,2000.684783,12642.52174,31579.86957,1130.036957,15.07217391,642.5652174,1012.434783,0.412,315.8695652,305,470.6521739,3.005192796,16.27955913,71.58216696,2.938901779
2015M8,103.249,104.803,98.963,100.039,99.719,103.816,99.683,99.666,97.143,95.240,100.692,89.969,99.868,130.648,109.450,105.847,133.473,87.285,1548.125,956.656,96.183,212.000,63.393,54.186,3154.018,158.776,91.937,754.409,5127.300,71.823,1552.024,2042.477,72.214,57.333,98.090,1703.600,178.650,241.700,162.741,6.660,10.160,2.763,10386.000,45.720,46.994,47.303,42.863,5045.797,1.294,484.678,75.575,115.440,375.571,64.434,5.447,849.982,307.298,15.873,370.408,628.747,347.022,10.675,24.500,980.252,387.3326984,15163.775,36.0952381,173.5175916,2.263452381,8.3257,962.40845,1022.680763,1807.6375,12984.7,29243.95,1117.475,14.9375,594.3333333,984.0952381,0.3744285714,286.1904762,303,464.9047619,2.812450978,16.3976119,71.93282143,3.171010465
2015M9,102.743,104.175,97.713,97.922,97.662,100.985,99.125,97.540,94.958,95.493,100.782,90.380,99.869,127.333,110.018,106.800,129.936,84.026,1589.602,951.783,92.500,202.409,61.765,51.482,3278.452,147.654,87.981,767.198,5217.250,68.736,1567.695,1932.508,76.190,56.977,93.529,1684.250,183.282,247.775,166.078,6.490,10.010,2.646,9937.545,46.287,47.235,46.145,45.481,4986.874,1.195,483.487,69.843,114.998,358.773,59.514,5.025,836.739,303.888,13.228,342.955,590.250,323.555,12.137,24.435,981.681,371.2146667,15453.34091,37.05681818,164.0692202,2.300595238,7.873,901.2530182,966.7447778,1720.227273,12363.81818,27714.30682,1124.531818,14.71818182,608.5,965.3636364,0.4546190476,273.4090909,300,462.1818182,3.438037193,15.94272636,72.542457,3.03618869
2015M10,102.167,103.219,97.082,96.752,96.281,102.325,97.182,96.518,94.936,95.773,98.074,93.547,98.125,122.924,109.521,108.349,123.448,79.575,1516.489,933.576,94.552,184.545,57.331,49.825,3197.340,153.883,88.670,805.176,5216.091,69.027,1647.570,1821.828,74.591,53.659,92.882,1720.114,177.811,248.085,171.449,6.010,10.370,2.315,10316.830,46.957,48.124,46.552,46.196,4544.496,1.249,530.247,71.235,114.307,360.455,59.004,5.024,835.812,307.684,9.590,338.214,623.807,327.420,14.142,25.038,1059.053,391.84,15794.61364,37.23863636,165.4514819,2.254772727,8.0573,882.4251091,956.0590667,1724.340909,10424.22727,27499.04545,1159.245455,15.70681818,691.5,976.9090909,0.4528571429,256.5909091,300,450.8636364,3.512802952,15.60954545,79.46209,2.70640479
2015M11,96.157,97.197,92.361,93.236,92.524,101.660,91.345,93.359,94.191,88.639,90.214,87.117,89.988,118.702,101.648,101.211,114.827,82.382,1467.893,932.320,93.763,177.071,55.778,54.869,3360.840,148.937,88.631,778.373,4799.905,69.221,1753.717,1716.711,68.650,47.190,91.403,1618.345,169.536,242.903,166.092,5.870,9.400,2.076,9244.333,43.131,44.417,42.323,42.652,3910.357,1.453,503.164,57.034,113.349,358.381,55.440,5.018,828.618,315.116,10.141,320.343,614.736,319.082,14.843,25.557,1045.011,353.7739683,14745.28571,35.96428571,157.8043789,2.350875,7.6734,918.0592303,1002.453088,1583.309524,10536.04762,24413.70238,1085.702381,14.50666667,574.047619,883.5238095,0.4309473684,246.5238095,296,428.0952381,3.115626716,15.40428571,79.60862722,2.524185712
2015M12,90.648,91.222,90.782,92.643,91.971,100.587,88.243,92.799,93.851,85.780,86.014,85.554,85.947,113.959,90.453,85.533,115.683,78.561,1497.202,932.320,88.669,167.109,55.866,49.864,3345.656,149.815,86.354,810.668,4638.833,70.388,1704.360,1656.915,71.682,40.883,90.682,1706.583,180.340,244.619,164.004,5.810,10.150,1.923,8707.786,36.555,37.722,34.703,37.241,3657.889,1.453,520.603,53.109,113.062,354.348,56.593,5.793,816.846,295.202,10.141,303.862,677.199,323.315,14.763,25.600,1022.144,343.4907826,14691.69048,35.16304348,163.893455,2.399090909,7.7018,947.3305854,1025.867333,1527.785714,11162.85714,23951.17857,1068.252632,14.05380952,552.2173913,859.9130435,0.3883636364,231.2173913,295,408.9130435,2.900408447,14.50217391,75.60311048,2.596245763
2016M1,85.394,85.110,90.832,92.686,92.578,93.968,87.712,92.840,93.882,86.330,85.259,87.366,85.056,108.180,77.528,70.151,107.300,77.446,1481.100,1011.247,83.045,159.071,53.429,50.668,2952.416,146.322,81.961,777.903,4471.788,68.750,1555.302,1800.453,73.000,42.205,87.271,1646.200,188.864,251.756,161.099,5.090,8.460,2.274,8507.288,29.918,30.803,27.247,31.705,3976.428,1.303,531.619,54.511,112.544,359.476,55.327,6.453,785.618,314.549,11.023,297.177,659.901,323.204,14.291,25.759,1020.137,319.8255238,13808.075,34.69047619,164.6116267,2.047105263,7.4812,934.4375571,1013.36328,1520.3625,11597.75,23134.6,1097.375,14.01575,502.5238095,854.7619048,0.3374736842,210.2380952,290,399.6428571,2.921540409,13.68952381,71.1137935,2.542822208
2016M2,87.387,86.399,93.781,93.620,93.688,92.807,90.702,93.691,94.175,92.312,89.322,95.203,89.233,112.920,78.139,72.264,98.654,79.015,1531.262,1052.355,87.063,171.310,53.782,52.366,2916.367,148.940,81.158,778.936,4598.619,66.571,1455.941,1851.987,72.238,46.486,86.613,1765.750,180.296,259.345,159.717,4.790,7.990,1.957,8298.500,31.054,33.198,29.615,30.349,4233.439,1.307,595.901,62.944,112.107,373.190,57.041,6.144,780.113,327.402,11.023,291.368,686.904,320.129,13.314,25.478,1039.579,287.2627302,15610.14286,34.00714286,159.283795,1.90425,7.4804,959.2632151,1017.415757,1709.845238,11686.42857,22275.88095,1199.911905,15.06809524,505.1904762,920.2380952,0.3752,245.4761905,282,371.9047619,2.922832866,13.82238095,67.27392762,2.531673077
2016M3,93.653,92.953,97.932,97.125,97.242,95.748,96.516,96.916,95.498,97.996,96.920,99.036,96.505,115.555,87.463,86.755,90.003,81.128,1531.012,1020.898,91.587,176.196,55.435,53.567,3073.519,156.937,83.191,767.375,4953.798,65.457,1387.811,1811.516,73.080,56.539,86.119,1802.190,191.374,263.616,159.227,4.090,8.010,1.704,8717.250,37.340,39.072,35.173,37.774,4047.257,1.281,633.068,63.434,111.562,370.478,65.639,6.905,775.045,315.284,11.023,296.181,713.856,326.935,15.430,26.323,1013.921,263.7066667,16897.59524,30.10652174,164.0604717,1.830568182,7.2806,985.5027429,1035.840871,1801.690476,11757.28571,22982.52381,1246.338095,15.42047619,568.2173913,967.4347826,0.4529090909,264.2608696,277,360,3.304692664,13.79391304,69.385788,2.700731591
